year,gender,medal,athlete,country,type,medal_count,athlete_count
2016,Men,Gold,POPOV Mykhaylo,Ukraine,Wheelchair Tennis,52,268
2016,Men,Gold,DIDUKH Viktor,Ukraine,Wheelchair Tennis,52,268
2016,Men,Silver,ANDERSSON Emil,Sweden,Wheelchair Tennis,130,268
2016,Men,Silver,KARLSSON Linus,Sweden,Wheelchair Tennis,130,268
2016,Men,Bronze,BAYLEY William,United Kingdom,Wheelchair Tennis,321,268
2016,Men,Bronze,MCKIBBIN Aaron,United Kingdom,Wheelchair Tennis,321,268
2016,Men,Bronze,WILSON Ross,United Kingdom,Wheelchair Tennis,321,268
2016,Men,Gold,GE Yang,China,Wheelchair Tennis,408,268
2016,Men,Gold,LIAN Hao,China,Wheelchair Tennis,408,268
2016,Men,Gold,MA Lin,China,Wheelchair Tennis,408,268
2016,Men,Silver,CARDONA Jorge,Spain,Wheelchair Tennis,158,268
2016,Men,Silver,RUIZ REYES Jose Manuel,Spain,Wheelchair Tennis,158,268
2016,Men,Silver,PEREZ GONZALEZ Juan Bautista,Spain,Wheelchair Tennis,158,268
2016,Men,Bronze,CHOJNOWSKI Patryk,Poland,Wheelchair Tennis,147,268
2016,Men,Bronze,GRUDZIEN Piotr,Poland,Wheelchair Tennis,147,268
2016,Men,Bronze,SKRZYNECKI Marcin,Poland,Wheelchair Tennis,147,268
2016,Women,Gold,LI Qian,China,Wheelchair Tennis,408,159
2016,Women,Gold,LIU Jing,China,Wheelchair Tennis,408,159
2016,Women,Gold,XUE Juan,China,Wheelchair Tennis,408,159
2016,Women,Silver,DRETAR KARIC Helena,Croatia,Wheelchair Tennis,4,159
2016,Women,Silver,MUZINIC Andela,Croatia,Wheelchair Tennis,4,159
2016,Women,Bronze,SEO Su-Yeon,South Korea,Wheelchair Tennis,231,159
2016,Women,Bronze,YOON Jiyu,South Korea,Wheelchair Tennis,231,159
2016,Women,Bronze,LEE Mi-Gyu,South Korea,Wheelchair Tennis,231,159
2016,Women,Gold,GU Gai,China,Wheelchair Tennis,408,159
2016,Women,Gold,ZHANG Bian,China,Wheelchair Tennis,408,159
2016,Women,Gold,ZHOU Ying,China,Wheelchair Tennis,408,159
2016,Women,Silver,MATIC Nada,Serbia,Wheelchair Tennis,4,159
2016,Women,Silver,PERIC-RANKOVIC Borislava,Serbia,Wheelchair Tennis,4,159
2016,Women,Bronze,JUNG Young AKIM Ok,South Korea,Wheelchair Tennis,231,159
2016,Women,Bronze,KANG Oejeong,South Korea,Wheelchair Tennis,231,159
2016,Women,Gold,MARSZAL Katarzyna,Poland,Wheelchair Tennis,147,159
2016,Women,Gold,PARTYKA Natalia,Poland,Wheelchair Tennis,147,159
2016,Women,Gold,PEK Karolina,Poland,Wheelchair Tennis,147,159
2016,Women,Silver,LEI Lina,China,Wheelchair Tennis,408,159
2016,Women,Silver,YANG Qian,China,Wheelchair Tennis,408,159
2016,Women,Silver,XIONG Guiyan,China,Wheelchair Tennis,408,159
2016,Women,Bronze,RAUEN Danielle,Brazil,Wheelchair Tennis,92,159
2016,Women,Bronze,MARQUES PARINOS Jennyfer,Brazil,Wheelchair Tennis,92,159
2016,Women,Bronze,COSTA ALEXANDRE Bruna,Brazil,Wheelchair Tennis,92,159
1980,Men,Gold,,Netherlands,Volleyball,209,249
1980,Men,Silver,,Sweden,Volleyball,130,249
1980,Men,Bronze,,Yugoslavia,Volleyball,10,249
1980,Men,Gold,ATZMON Nitzan,Israel,Volleyball,58,249
1980,Men,Gold,BARBALAT Moshe,Israel,Volleyball,58,249
1980,Men,Gold,DANZIGER Aharon,Israel,Volleyball,58,249
1980,Men,Gold,FRADKIN Roni,Israel,Volleyball,58,249
1980,Men,Gold,KALINA Eliezer,Israel,Volleyball,58,249
1980,Men,Gold,KARSH Zvi,Israel,Volleyball,58,249
1980,Men,Gold,PAZI Yigal,Israel,Volleyball,58,249
1980,Men,Gold,UNGER Eliyahu,Israel,Volleyball,58,249
1980,Men,Gold,ZAMIR Hagai,Israel,Volleyball,58,249
1980,Men,Silver,,Poland,Volleyball,147,249
1980,Men,Bronze,,West Germany,Volleyball,156,249
1984,Men,Gold,,Netherlands,Volleyball,209,235
1984,Men,Silver,,West Germany,Volleyball,156,235
1984,Men,Bronze,,Sweden,Volleyball,130,235
1984,Men,Gold,ATZMON Nitzan,Israel,Volleyball,58,235
1984,Men,Gold,BARBALAT Moshe,Israel,Volleyball,58,235
1984,Men,Gold,BORENSHTEIN Shlomo,Israel,Volleyball,58,235
1984,Men,Gold,DANZIGER Aharon,Israel,Volleyball,58,235
1984,Men,Gold,FRADKIN Roni,Israel,Volleyball,58,235
1984,Men,Gold,KALINA Eliezer,Israel,Volleyball,58,235
1984,Men,Gold,KARSH Zvi,Israel,Volleyball,58,235
1984,Men,Gold,PAZI Yigal,Israel,Volleyball,58,235
1984,Men,Gold,UNGER Eliyahu,Israel,Volleyball,58,235
1984,Men,Gold,ZAMIR Hagai,Israel,Volleyball,58,235
1984,Men,Silver,,West Germany,Volleyball,156,235
1984,Men,Bronze,,France,Volleyball,458,235
1988,Men,Gold,BARATI SARBANDI TORO Mohsen,Iran,Volleyball,97,373
1988,Men,Gold,BODAGI Mohammad Reza,Iran,Volleyball,97,373
1988,Men,Gold,ESMALYAN NIKRAVESH Kazem,Iran,Volleyball,97,373
1988,Men,Gold,GOZALI Reza,Iran,Volleyball,97,373
1988,Men,Gold,HANIFI-HARGELAN Saiid,Iran,Volleyball,97,373
1988,Men,Gold,HASHEMI ASL Hossein,Iran,Volleyball,97,373
1988,Men,Gold,KASHFIA Ali,Iran,Volleyball,97,373
1988,Men,Gold,MOSTAFAVI-TORBATI Mohammad,Iran,Volleyball,97,373
1988,Men,Gold,PARASTAR HARAMI Mohammad Ho,Iran,Volleyball,97,373
1988,Men,Gold,REZAII-GORGANI Hadi,Iran,Volleyball,97,373
1988,Men,Gold,SHIVANI MAHJORI Ahmad,Iran,Volleyball,97,373
1988,Men,Gold,TABATABAII Mohammad-Ali,Iran,Volleyball,97,373
1988,Men,Silver,BERNENSCHOT Herman,Netherlands,Volleyball,209,373
1988,Men,Silver,BOLTHUIS Henk,Netherlands,Volleyball,209,373
1988,Men,Silver,DOMEN Harry,Netherlands,Volleyball,209,373
1988,Men,Silver,DOST Addi,Netherlands,Volleyball,209,373
1988,Men,Silver,DOST Henk,Netherlands,Volleyball,209,373
1988,Men,Silver,KROON Gerard,Netherlands,Volleyball,209,373
1988,Men,Silver,MILCERHDT J.,Netherlands,Volleyball,209,373
1988,Men,Silver,OONK Alfred,Netherlands,Volleyball,209,373
1988,Men,Silver,RAVIER Herman,Netherlands,Volleyball,209,373
1988,Men,Silver,TOP Pieter,Netherlands,Volleyball,209,373
1988,Men,Silver,VAN LAAR Willem,Netherlands,Volleyball,209,373
1988,Men,Silver,VENDERBOSCH Andre,Netherlands,Volleyball,209,373
1988,Men,Bronze,BRATHEN Knut Olav,Norway,Volleyball,33,373
1988,Men,Bronze,HALVORSEN Erik,Norway,Volleyball,33,373
1988,Men,Bronze,HODNEMYR Ole,Norway,Volleyball,33,373
1988,Men,Bronze,KJOLSRUD Geir,Norway,Volleyball,33,373
1988,Men,Bronze,KVARSVIK Geir,Norway,Volleyball,33,373
1988,Men,Bronze,LYSE Kaare,Norway,Volleyball,33,373
1988,Men,Bronze,MOLLER JENSEN Lars,Norway,Volleyball,33,373
1988,Men,Bronze,OLSEN Oeivind,Norway,Volleyball,33,373
1988,Men,Bronze,ORMESTAD Per Willy,Norway,Volleyball,33,373
1988,Men,Bronze,ROSTRUP Gaute,Norway,Volleyball,33,373
1988,Men,Gold,DURRER Rudolf,West Germany,Volleyball,156,373
1988,Men,Gold,GIEBEL Josef,West Germany,Volleyball,156,373
1988,Men,Gold,HEINRICH Bernd,West Germany,Volleyball,156,373
1988,Men,Gold,KOHL Manfred,West Germany,Volleyball,156,373
1988,Men,Gold,KRUSKA Thomas,West Germany,Volleyball,156,373
1988,Men,Gold,PROBST Anton,West Germany,Volleyball,156,373
1988,Men,Gold,QUADE Karl,West Germany,Volleyball,156,373
1988,Men,Gold,SCHIETERING Rudolf,West Germany,Volleyball,156,373
1988,Men,Gold,SOICKE Siegmund,West Germany,Volleyball,156,373
1988,Men,Gold,WEISSENFELS Josef,West Germany,Volleyball,156,373
1988,Men,Silver,BORENSHTEIN Shlomo,Israel,Volleyball,58,373
1988,Men,Silver,FRADKIN Roni,Israel,Volleyball,58,373
1988,Men,Silver,GUR Eyal,Israel,Volleyball,58,373
1988,Men,Silver,KALINA Eliezer,Israel,Volleyball,58,373
1988,Men,Silver,KARSH Zvi,Israel,Volleyball,58,373
1988,Men,Silver,LANZER Gad,Israel,Volleyball,58,373
1988,Men,Silver,PAZI Yigal,Israel,Volleyball,58,373
1988,Men,Silver,UNGER Eliyahu,Israel,Volleyball,58,373
1988,Men,Silver,ZAMIR Hagai,Israel,Volleyball,58,373
1988,Men,Bronze,DABROWSKI Jerzy,Poland,Volleyball,147,373
1988,Men,Bronze,CZOCHARA Zbigniew,Poland,Volleyball,147,373
1988,Men,Bronze,IWANIAK Andrzej,Poland,Volleyball,147,373
1988,Men,Bronze,KLOS Janusz,Poland,Volleyball,147,373
1988,Men,Bronze,KOBIK Janusz,Poland,Volleyball,147,373
1988,Men,Bronze,KRUSZELNICKI Jerzy,Poland,Volleyball,147,373
1988,Men,Bronze,LEJA Stanislaw,Poland,Volleyball,147,373
1988,Men,Bronze,ROBERT Kazimierz,Poland,Volleyball,147,373
1988,Men,Bronze,WROBLEWSKI Maciej,Poland,Volleyball,147,373
1992,Men,Gold,AKHAVAN KHARAZIAN Gholam,Iran,Volleyball,97,435
1992,Men,Gold,FIROUZI Parviz,Iran,Volleyball,97,435
1992,Men,Gold,GOLKAR AZGHANDI Ali,Iran,Volleyball,97,435
1992,Men,Gold,HASHEMI Seyed,Iran,Volleyball,97,435
1992,Men,Gold,KASHFIA Ali,Iran,Volleyball,97,435
1992,Men,Gold,MOHAMMADI Hassan,Iran,Volleyball,97,435
1992,Men,Gold,REZAEIKARAKANI Hadi,Iran,Volleyball,97,435
1992,Men,Gold,SALAVATIAN Aliakbar,Iran,Volleyball,97,435
1992,Men,Gold,SHIVANI MAHJORI Ahmad,Iran,Volleyball,97,435
1992,Men,Gold,SOLEIMANIKHORAMDASHT Majid,Iran,Volleyball,97,435
1992,Men,Gold,ZENDEHKARD Hassan,Iran,Volleyball,97,435
1992,Men,Silver,AALDERS Henk,Netherlands,Volleyball,209,435
1992,Men,Silver,BROERTJES Gerard,Netherlands,Volleyball,209,435
1992,Men,Silver,DEELEN Hans,Netherlands,Volleyball,209,435
1992,Men,Silver,DRIESSEN Christiaan,Netherlands,Volleyball,209,435
1992,Men,Silver,DURGE Ron,Netherlands,Volleyball,209,435
1992,Men,Silver,GESELL Richard,Netherlands,Volleyball,209,435
1992,Men,Silver,OONK Alfred,Netherlands,Volleyball,209,435
1992,Men,Silver,REEKERS Johan,Netherlands,Volleyball,209,435
1992,Men,Silver,SPREEUWENBERG Gerard,Netherlands,Volleyball,209,435
1992,Men,Silver,TOP Pieter,Netherlands,Volleyball,209,435
1992,Men,Silver,VENDERBOSCH Andre,Netherlands,Volleyball,209,435
1992,Men,Silver,ZINNGREBE Ulrich,Netherlands,Volleyball,209,435
1992,Men,Bronze,BARSCH Steffen,Germany,Volleyball,348,435
1992,Men,Bronze,ELBRACHTER Rolf,Germany,Volleyball,348,435
1992,Men,Bronze,FAERBER Jens,Germany,Volleyball,348,435
1992,Men,Bronze,GAETJE Joerg,Germany,Volleyball,348,435
1992,Men,Bronze,GRYLAK Robert,Germany,Volleyball,348,435
1992,Men,Bronze,JASPER Bert,Germany,Volleyball,348,435
1992,Men,Bronze,KONRAD Michael,Germany,Volleyball,348,435
1992,Men,Bronze,KRUGER Gunther,Germany,Volleyball,348,435
1992,Men,Bronze,SOICKE Siegmund,Germany,Volleyball,348,435
1992,Men,Bronze,SPREMBERG Frank,Germany,Volleyball,348,435
1992,Men,Bronze,STETTNER Ferenc,Germany,Volleyball,348,435
1992,Men,Bronze,WAHL Joachim,Germany,Volleyball,348,435
1992,Men,Gold,DURRER Rudolf,Germany,Volleyball,348,435
1992,Men,Gold,GIEBEL Josef,Germany,Volleyball,348,435
1992,Men,Gold,GRGIC Pavo,Germany,Volleyball,348,435
1992,Men,Gold,HEINRICH Bernd,Germany,Volleyball,348,435
1992,Men,Gold,JOHANN Andreas,Germany,Volleyball,348,435
1992,Men,Gold,KAISER Stefan,Germany,Volleyball,348,435
1992,Men,Gold,KOHL Manfred,Germany,Volleyball,348,435
1992,Men,Gold,MUELLER Oliver,Germany,Volleyball,348,435
1992,Men,Gold,SCHMIDL Bernard,Germany,Volleyball,348,435
1992,Men,Gold,SCHWIETERING Rudolf,Germany,Volleyball,348,435
1992,Men,Gold,SOMMER Elmar,Germany,Volleyball,348,435
1992,Men,Gold,WEISSENFELS Josef,Germany,Volleyball,348,435
1992,Men,Silver,BOGUSZ Tadeusz,Poland,Volleyball,147,435
1992,Men,Silver,HUMERSKI Czeslaw,Poland,Volleyball,147,435
1992,Men,Silver,IWANIAK Andrzej,Poland,Volleyball,147,435
1992,Men,Silver,KLOS Janusz,Poland,Volleyball,147,435
1992,Men,Silver,KRUSZELNICKI Jerzy,Poland,Volleyball,147,435
1992,Men,Silver,LEJA Stanislaw,Poland,Volleyball,147,435
1992,Men,Silver,LOJTEK Jacek,Poland,Volleyball,147,435
1992,Men,Silver,WARDA Marian,Poland,Volleyball,147,435
1992,Men,Silver,WROBLEWSKI Maciej,Poland,Volleyball,147,435
1992,Men,Silver,ZAWISLAK Adam,Poland,Volleyball,147,435
1992,Men,Bronze,BANAS Peter,Czechoslovakia,Volleyball,13,435
1992,Men,Bronze,CSADER Michal,Czechoslovakia,Volleyball,13,435
1992,Men,Bronze,DAMAJKA Peter,Czechoslovakia,Volleyball,13,435
1992,Men,Bronze,KULAS Milan,Czechoslovakia,Volleyball,13,435
1992,Men,Bronze,MIHALCO Josef,Czechoslovakia,Volleyball,13,435
1992,Men,Bronze,MORAVCIK Peter,Czechoslovakia,Volleyball,13,435
1992,Men,Bronze,MOURECEK Jaromir,Czechoslovakia,Volleyball,13,435
1992,Men,Bronze,NOVOSAD Lubomir,Czechoslovakia,Volleyball,13,435
1992,Men,Bronze,PINKAVA Jaromir,Czechoslovakia,Volleyball,13,435
1992,Men,Bronze,SVOBODA Zdenek,Czechoslovakia,Volleyball,13,435
1992,Men,Bronze,TRTIK Frantisek,Czechoslovakia,Volleyball,13,435
1992,Men,Bronze,VYTISK Ladislav,Czechoslovakia,Volleyball,13,435
1996,Men,Gold,AKHAVAN KHARAZIAN Gholam,Iran,Volleyball,97,366
1996,Men,Gold,ASHOURI Farshid,Iran,Volleyball,97,366
1996,Men,Gold,BARATI SARBANDI TORO Mohsen,Iran,Volleyball,97,366
1996,Men,Gold,EIMERI Jalil,Iran,Volleyball,97,366
1996,Men,Gold,FIROUZI Parviz,Iran,Volleyball,97,366
1996,Men,Gold,GOLKAR AZGHANDI Ali,Iran,Volleyball,97,366
1996,Men,Gold,KASHFIA Ali,Iran,Volleyball,97,366
1996,Men,Gold,REZAEIKARAKANI Hadi,Iran,Volleyball,97,366
1996,Men,Gold,SALAVATIAN Aliakbar,Iran,Volleyball,97,366
1996,Men,Gold,SHAHI Hassan,Iran,Volleyball,97,366
1996,Men,Gold,SHIVANI MAHJORI Ahmad,Iran,Volleyball,97,366
1996,Men,Gold,SOLEIMANIKHORAMDASHT Majid,Iran,Volleyball,97,366
1996,Men,Silver,ABRAHAMSEN Bjarne,Norway,Volleyball,33,366
1996,Men,Silver,HALVORSEN Erik,Norway,Volleyball,33,366
1996,Men,Silver,HODNEMYR Ole,Norway,Volleyball,33,366
1996,Men,Silver,JENSEN Lars,Norway,Volleyball,33,366
1996,Men,Silver,LYSE Kaare,Norway,Volleyball,33,366
1996,Men,Silver,NESHEIM Tomas,Norway,Volleyball,33,366
1996,Men,Silver,OLSEN Oeivind,Norway,Volleyball,33,366
1996,Men,Silver,ROSTRUP Gaute,Norway,Volleyball,33,366
1996,Men,Silver,STRAND Oeyvind,Norway,Volleyball,33,366
1996,Men,Silver,VENNESLAND Andreas,Norway,Volleyball,33,366
1996,Men,Bronze,HANNINEN Keijo,Finland,Volleyball,41,366
1996,Men,Bronze,HEINO Jari,Finland,Volleyball,41,366
1996,Men,Bronze,KAPIAINEN Petri,Finland,Volleyball,41,366
1996,Men,Bronze,LAINE Jukka,Finland,Volleyball,41,366
1996,Men,Bronze,LIUKKONEN Esa,Finland,Volleyball,41,366
1996,Men,Bronze,MELANEN Lauri,Finland,Volleyball,41,366
1996,Men,Bronze,NOROLA Pekka,Finland,Volleyball,41,366
1996,Men,Bronze,PULLI Matti,Finland,Volleyball,41,366
1996,Men,Bronze,SALONEN Reijo,Finland,Volleyball,41,366
1996,Men,Bronze,TERVO Sami,Finland,Volleyball,41,366
1996,Men,Bronze,TUOMINEN Veli-Matti,Finland,Volleyball,41,366
1996,Men,Bronze,VENALAINEN Lauri,Finland,Volleyball,41,366
1996,Men,Gold,ALTMANN Jens,Germany,Volleyball,348,366
1996,Men,Gold,GIEBEL Josef,Germany,Volleyball,348,366
1996,Men,Gold,GRGIC Pavo,Germany,Volleyball,348,366
1996,Men,Gold,JOHANN Andreas,Germany,Volleyball,348,366
1996,Men,Gold,KAISER Stefan,Germany,Volleyball,348,366
1996,Men,Gold,KOHL Manfred,Germany,Volleyball,348,366
1996,Men,Gold,MUELLER Oliver,Germany,Volleyball,348,366
1996,Men,Gold,SCHMIDL Bernard,Germany,Volleyball,348,366
1996,Men,Gold,SCHWIETERING Rudolf,Germany,Volleyball,348,366
1996,Men,Gold,SOMMER Elmar,Germany,Volleyball,348,366
1996,Men,Gold,WEISSENFELS Josef,Germany,Volleyball,348,366
1996,Men,Silver,BETIN Pavol,Slovakia,Volleyball,52,366
1996,Men,Silver,CSADER Michal,Slovakia,Volleyball,52,366
1996,Men,Silver,KOVAC Richard,Slovakia,Volleyball,52,366
1996,Men,Silver,MAKOVNIK Jaroslav,Slovakia,Volleyball,52,366
1996,Men,Silver,MARCIN Andrej,Slovakia,Volleyball,52,366
1996,Men,Silver,MIHALCO Josef,Slovakia,Volleyball,52,366
1996,Men,Silver,MORAVCIK Peter,Slovakia,Volleyball,52,366
1996,Men,Silver,NESTORIK Michal,Slovakia,Volleyball,52,366
1996,Men,Silver,NOVOSAD Lubomir,Slovakia,Volleyball,52,366
1996,Men,Silver,SEDLAK Pavol,Slovakia,Volleyball,52,366
1996,Men,Silver,TOMSIK Marek,Slovakia,Volleyball,52,366
1996,Men,Bronze,WOZNY Tomasz,Poland,Volleyball,147,366
1996,Men,Bronze,MALISZAK Jan,Poland,Volleyball,147,366
1996,Men,Bronze,BOGUSZ Tadeusz,Poland,Volleyball,147,366
1996,Men,Bronze,HUMERSKI Czeslaw,Poland,Volleyball,147,366
1996,Men,Bronze,IWANIAK Andrzej,Poland,Volleyball,147,366
1996,Men,Bronze,KRUSZELNICKI Jerzy,Poland,Volleyball,147,366
1996,Men,Bronze,LEJA Stanislaw,Poland,Volleyball,147,366
1996,Men,Bronze,MOSZCZYNSKI Piotr,Poland,Volleyball,147,366
1996,Men,Bronze,MOZDZYNSKI K.,Poland,Volleyball,147,366
1996,Men,Bronze,WANECKI Roman,Poland,Volleyball,147,366
1996,Men,Bronze,WARDA Marian,Poland,Volleyball,147,366
1996,Men,Bronze,ZAWISLAK Adam,Poland,Volleyball,147,366
2000,Men,Gold,ASHOURI Farshid,Iran,Volleyball,97,481
2000,Men,Gold,BEHRAVAN Hojat,Iran,Volleyball,97,481
2000,Men,Gold,EIMERI Jalil,Iran,Volleyball,97,481
2000,Men,Gold,ESHAGHI Ali,Iran,Volleyball,97,481
2000,Men,Gold,FIROUZI Parviz,Iran,Volleyball,97,481
2000,Men,Gold,GOLKAR AZGHANDI Ali,Iran,Volleyball,97,481
2000,Men,Gold,KASHIFA Ali,Iran,Volleyball,97,481
2000,Men,Gold,PEIDAYESH Reza,Iran,Volleyball,97,481
2000,Men,Gold,RAHIMI Mohammad Reza,Iran,Volleyball,97,481
2000,Men,Gold,SALAVATIAN Aliakbar,Iran,Volleyball,97,481
2000,Men,Gold,SOLEIMANIKHORAMDASHT Majid,Iran,Volleyball,97,481
2000,Men,Gold,ZIRAHI Isa,Iran,Volleyball,97,481
2000,Men,Silver,ALIC Nevzet,Bosnia and Herzegovina,Volleyball,59,481
2000,Men,Silver,CAUSEVIC Fikret,Bosnia and Herzegovina,Volleyball,59,481
2000,Men,Silver,CISIJA Abid,Bosnia and Herzegovina,Volleyball,59,481
2000,Men,Silver,DELALIC Sabahudin,Bosnia and Herzegovina,Volleyball,59,481
2000,Men,Silver,GODINJAK Ismet,Bosnia and Herzegovina,Volleyball,59,481
2000,Men,Silver,HAMZIC Dzevad,Bosnia and Herzegovina,Volleyball,59,481
2000,Men,Silver,IBRAKOVIC Edin,Bosnia and Herzegovina,Volleyball,59,481
2000,Men,Silver,MAHMIC Zikret,Bosnia and Herzegovina,Volleyball,59,481
2000,Men,Silver,MANKO Adnan,Bosnia and Herzegovina,Volleyball,59,481
2000,Men,Silver,MEDIC Asim,Bosnia and Herzegovina,Volleyball,59,481
2000,Men,Silver,NUHANOVIC Sefko,Bosnia and Herzegovina,Volleyball,59,481
2000,Men,Silver,SALKIC Nedzad,Bosnia and Herzegovina,Volleyball,59,481
2000,Men,Bronze,HANNINEN Keijo,Finland,Volleyball,41,481
2000,Men,Bronze,HEINO Jari,Finland,Volleyball,41,481
2000,Men,Bronze,KAPIAINEN Petri,Finland,Volleyball,41,481
2000,Men,Bronze,LAINE Jukka,Finland,Volleyball,41,481
2000,Men,Bronze,MELANEN Lauri,Finland,Volleyball,41,481
2000,Men,Bronze,PULLI Matti,Finland,Volleyball,41,481
2000,Men,Bronze,PYNNONEN Allan,Finland,Volleyball,41,481
2000,Men,Bronze,TERVO Sami,Finland,Volleyball,41,481
2000,Men,Bronze,TUOMINEN Veli-Matti,Finland,Volleyball,41,481
2000,Men,Bronze,VENALAINEN Olavi,Finland,Volleyball,41,481
2000,Men,Bronze,VISTBACKA Aulis,Finland,Volleyball,41,481
2000,Men,Gold,ALTMANN Jens,Germany,Volleyball,348,481
2000,Men,Gold,DRABOLD Stefan,Germany,Volleyball,348,481
2000,Men,Gold,GRGIC Pavo,Germany,Volleyball,348,481
2000,Men,Gold,GUTFLEISCH Oliver,Germany,Volleyball,348,481
2000,Men,Gold,HAGER Timo,Germany,Volleyball,348,481
2000,Men,Gold,HEINRICH Bernd,Germany,Volleyball,348,481
2000,Men,Gold,KOHL Manfred,Germany,Volleyball,348,481
2000,Men,Gold,MUELLER Oliver,Germany,Volleyball,348,481
2000,Men,Gold,SCHMIDL Bernard,Germany,Volleyball,348,481
2000,Men,Gold,SOMMER Elmar,Germany,Volleyball,348,481
2000,Men,Gold,VOLKLAND Daniel,Germany,Volleyball,348,481
2000,Men,Gold,WARDA Marian,Germany,Volleyball,348,481
2000,Men,Silver,BARTHOLDY Mikael,Canada,Volleyball,233,481
2000,Men,Silver,EPP Wayne,Canada,Volleyball,233,481
2000,Men,Silver,FLYNN Lawrence,Canada,Volleyball,233,481
2000,Men,Silver,HAMMOND Geoff,Canada,Volleyball,233,481
2000,Men,Silver,JOHNSON Neil,Canada,Volleyball,233,481
2000,Men,Silver,MATTHEWS Larry,Canada,Volleyball,233,481
2000,Men,Silver,MIGCHELS Jason,Canada,Volleyball,233,481
2000,Men,Silver,PRZYBYSZEWSKI John,Canada,Volleyball,233,481
2000,Men,Silver,QUARIN Tony,Canada,Volleyball,233,481
2000,Men,Silver,REBELO Jose,Canada,Volleyball,233,481
2000,Men,Silver,RODWAY Chris,Canada,Volleyball,233,481
2000,Men,Silver,STABNER Joey,Canada,Volleyball,233,481
2000,Men,Bronze,MESZAROS Peter,Slovakia,Volleyball,52,481
2000,Men,Bronze,KOSIREL Juraj,Slovakia,Volleyball,52,481
2000,Men,Bronze,KOVAC Richard,Slovakia,Volleyball,52,481
2000,Men,Bronze,MAKOVNIK Jaroslav,Slovakia,Volleyball,52,481
2000,Men,Bronze,MARCIN Andrej,Slovakia,Volleyball,52,481
2000,Men,Bronze,MIHALCO Josef,Slovakia,Volleyball,52,481
2000,Men,Bronze,MORAVCIK Peter,Slovakia,Volleyball,52,481
2000,Men,Bronze,NADASKY Peter,Slovakia,Volleyball,52,481
2000,Men,Bronze,NOVOSAD Lubomir,Slovakia,Volleyball,52,481
2000,Men,Bronze,PAVLACIC Pavol,Slovakia,Volleyball,52,481
2000,Men,Bronze,SEDLAK Pavol,Slovakia,Volleyball,52,481
2000,Men,Bronze,TOMSIK Marek,Slovakia,Volleyball,52,481
2004,Men,Gold,ALIBASIC Safet,Bosnia and Herzegovina,Volleyball,59,408
2004,Men,Gold,CAUSEVIC Fikret,Bosnia and Herzegovina,Volleyball,59,408
2004,Men,Gold,DELALIC Sabahudin,Bosnia and Herzegovina,Volleyball,59,408
2004,Men,Gold,DURMISEVIC Esad,Bosnia and Herzegovina,Volleyball,59,408
2004,Men,Gold,GODINJAK Ismet,Bosnia and Herzegovina,Volleyball,59,408
2004,Men,Gold,HAMZIC Dzevad,Bosnia and Herzegovina,Volleyball,59,408
2004,Men,Gold,JUSUFOVIC Ermin,Bosnia and Herzegovina,Volleyball,59,408
2004,Men,Gold,MAHMIC Zikret,Bosnia and Herzegovina,Volleyball,59,408
2004,Men,Gold,MANKO Adnan,Bosnia and Herzegovina,Volleyball,59,408
2004,Men,Gold,MEDIC Asim,Bosnia and Herzegovina,Volleyball,59,408
2004,Men,Gold,MEHMEDOVIC Ejub,Bosnia and Herzegovina,Volleyball,59,408
2004,Men,Gold,SALKIC Nedzad,Bosnia and Herzegovina,Volleyball,59,408
2004,Men,Silver,ALIPOURIAN Davoud,Iran,Volleyball,97,408
2004,Men,Silver,BEIGDELI Sadegh,Iran,Volleyball,97,408
2004,Men,Silver,EBRAHIMI BALADEZAEI Seyed Saeid,Iran,Volleyball,97,408
2004,Men,Silver,EIMERI Jalil,Iran,Volleyball,97,408
2004,Men,Silver,GOLKAR AZGHANDI Ali,Iran,Volleyball,97,408
2004,Men,Silver,HAMID ZADEH Mahdi,Iran,Volleyball,97,408
2004,Men,Silver,HASSAN POUR ALINAZARI Naser,Iran,Volleyball,97,408
2004,Men,Silver,RAHIMI Mohammad Reza,Iran,Volleyball,97,408
2004,Men,Silver,SALEHI HAJIKOLAEI Ramzan,Iran,Volleyball,97,408
2004,Men,Silver,ZIRAHI Isa,Iran,Volleyball,97,408
2004,Men,Bronze,ABD ELAAL Abd Elaal,Egypt,Volleyball,24,408
2004,Men,Bronze,ABDALLA Ashraf,Egypt,Volleyball,24,408
2004,Men,Bronze,ABDELLATIF Abdelnaby,Egypt,Volleyball,24,408
2004,Men,Bronze,ABOU ELYAZID Mohamed,Egypt,Volleyball,24,408
2004,Men,Bronze,AWAD Tamer,Egypt,Volleyball,24,408
2004,Men,Bronze,EL BAHAEY Taher,Egypt,Volleyball,24,408
2004,Men,Bronze,EL HELBAWI Rezk,Egypt,Volleyball,24,408
2004,Men,Bronze,ELSHWIKH Hesham,Egypt,Volleyball,24,408
